region_num,region_id,year,region_name,country,country_code,nuts_level,gdp_per_capita,ln_gdp_pc,manufacturing_pct_gdp,ln_mfg,routine_services_share_of_national_pct,ln_routine,kis_pct_employment,ln_kis,edu_tertiary_pct,ln_edu_tertiary,uhii,ln_uhii,cisi_mean,cisi_std,cisi_max,cisi_min,ln_CISI,manufacturing_data_type,kis_data_type
1,BA01,2000,Federacija Bosna i Hercegovina,Bosnia & Herzegovina,BA,1,2873.9041565190287,7.963426717620486,13.3,2.5877640352277083,19.7,2.9806186357439426,27.0,3.295836866004329,4.05,1.3987,0.0054556760569511,-5.2111,0.0162113974712818,0.0169592542531467,0.1436112687096152,1.879940570313286e-05,-4.062183470934936,Estimated,Backcast_estimate
1,BA01,2001,Federacija Bosna i Hercegovina,Bosnia & Herzegovina,BA,1,2931.909561512991,7.983409217207824,13.6,2.6100697927420065,20.0,2.995732273553991,27.32,3.307619034702589,4.23,1.4422,0.0054556760569511,-5.2111,0.0162113974712818,0.0169592542531467,0.1436112687096152,1.879940570313286e-05,-4.062183470934936,Estimated,Backcast_estimate
1,BA01,2002,Federacija Bosna i Hercegovina,Bosnia & Herzegovina,BA,1,3075.503361288253,8.031223861571986,13.1,2.5726122302071057,20.3,3.0106208860477417,27.64,3.319263998899469,4.41,1.4839,0.0062945245658475,-5.0681,0.0162113974712818,0.0169592542531467,0.1436112687096152,1.879940570313286e-05,-4.062183470934936,Estimated,Backcast_estimate
1,BA01,2003,Federacija Bosna i Hercegovina,Bosnia & Herzegovina,BA,1,2651.608446,7.8829216956088075,13.5,2.6026896854443837,20.7,3.0301337002713233,27.95,3.3304171996011083,4.59,1.5239,0.0066550230595948,-5.0124,0.0162113974712818,0.0169592542531467,0.1436112687096152,1.879940570313286e-05,-4.062183470934936,Estimated,Backcast_estimate
1,BA01,2004,Federacija Bosna i Hercegovina,Bosnia & Herzegovina,BA,1,3069.205005,8.029173851020284,13.9,2.631888840136646,21.0,3.044522437723423,28.27,3.341801171705499,4.77,1.5623,0.0069662556763742,-4.9667,0.0162113974712818,0.0169592542531467,0.1436112687096152,1.879940570313286e-05,-4.062183470934936,Estimated,Backcast_estimate
1,BA01,2005,Federacija Bosna i Hercegovina,Bosnia & Herzegovina,BA,1,3186.589996,8.066706657255258,14.2,2.653241964607215,21.0,3.044522437723423,28.59,3.3530570063342204,4.95,1.5994,0.0051366698428375,-5.2714,0.0162113974712818,0.0169592542531467,0.1436112687096152,1.879940570313286e-05,-4.062183470934936,Estimated,Backcast_estimate
1,BA01,2006,Federacija Bosna i Hercegovina,Bosnia & Herzegovina,BA,1,3561.419995,8.17791461931659,14.6,2.681021528714291,21.2,3.054001181677967,28.91,3.364187556028255,5.17,1.6429,0.0059002489916072,-5.1328,0.0162113974712818,0.0169592542531467,0.1436112687096152,1.879940570313286e-05,-4.062183470934936,Estimated,Backcast_estimate
1,BA01,2007,Federacija Bosna i Hercegovina,Bosnia & Herzegovina,BA,1,4340.760756,8.37580490113398,14.8,2.6946271807700692,21.3,3.0587070727153796,29.23,3.3751955791231545,5.38,1.6827,0.0057557048959341,-5.1576,0.0162113974712818,0.0169592542531467,0.1436112687096152,1.879940570313286e-05,-4.062183470934936,Estimated,Backcast_estimate
1,BA01,2008,Federacija Bosna i Hercegovina,Bosnia & Herzegovina,BA,1,5226.428221,8.561483383213478,14.4,2.667228206581955,21.3,3.0587070727153796,29.55,3.386083743852107,5.6,1.7228,0.0069391485966481,-4.9706,0.0162113974712818,0.0169592542531467,0.1436112687096152,1.879940570313286e-05,-4.062183470934936,Estimated,Backcast_estimate
1,BA01,2009,Federacija Bosna i Hercegovina,Bosnia & Herzegovina,BA,1,4758.009131,8.46758460994471,13.1,2.5726122302071057,21.2,3.054001181677967,29.86,3.3965197921110444,5.81,1.7596,0.0059617247686922,-5.1224,0.0162113974712818,0.0169592542531467,0.1436112687096152,1.879940570313286e-05,-4.062183470934936,Estimated,Backcast_estimate
1,BA01,2010,Federacija Bosna i Hercegovina,Bosnia & Herzegovina,BA,1,4640.681283,8.442616462674849,13.5,2.6026896854443837,20.9,3.039749158970765,30.18,3.407179453339703,6.03,1.7967,0.0064331914530167,-5.0463,0.0162113974712818,0.0169592542531467,0.1436112687096152,1.879940570313286e-05,-4.062183470934936,Estimated,Backcast_estimate
1,BA01,2011,Federacija Bosna i Hercegovina,Bosnia & Herzegovina,BA,1,4967.692454,8.510710716302572,13.8,2.624668592163159,20.9,3.039749158970765,30.5,3.417726683613366,6.62,1.8901,0.0054490870518978,-5.2123,0.0162113974712818,0.0169592542531467,0.1436112687096152,1.879940570313286e-05,-4.062183470934936,Estimated,Backcast_estimate
1,BA01,2012,Federacija Bosna i Hercegovina,Bosnia & Herzegovina,BA,1,4636.925386,8.441806793254882,12.8,2.5494451709255714,20.9,3.039749158970765,30.82,3.42816382989197,7.22,1.9769,0.0063642147991013,-5.0571,0.0162113974712818,0.0169592542531467,0.1436112687096152,1.879940570313286e-05,-4.062183470934936,Estimated,Backcast_estimate
1,BA01,2013,Federacija Bosna i Hercegovina,Bosnia & Herzegovina,BA,1,4845.868695,8.485881805466665,12.9,2.5572273113676265,20.9,3.039749158970765,31.14,3.4384931664058525,7.81,2.0554,0.0070217153804071,-4.9587,0.0162113974712818,0.0169592542531467,0.1436112687096152,1.879940570313286e-05,-4.062183470934936,Estimated,Backcast_estimate
1,BA01,2014,Federacija Bosna i Hercegovina,Bosnia & Herzegovina,BA,1,5039.151243,8.524992942717175,12.5,2.5257286443082556,20.9,3.039749158970765,31.45,3.4483989831464497,8.41,2.1294,0.0075293733720503,-4.8889,0.0162113974712818,0.0169592542531467,0.1436112687096152,1.879940570313286e-05,-4.062183470934936,Estimated,Backcast_estimate
1,BA01,2015,Federacija Bosna i Hercegovina,Bosnia & Herzegovina,BA,1,4373.491738,8.38331699375329,12.3,2.509599262378372,20.9,3.039749158970765,31.77,3.4585224482814247,9.0,2.1972,0.0065817649707865,-5.0235,0.0162113974712818,0.0169592542531467,0.1436112687096152,1.879940570313286e-05,-4.062183470934936,Estimated,Backcast_estimate
1,BA01,2016,Federacija Bosna i Hercegovina,Bosnia & Herzegovina,BA,1,5012.892526,8.519768377975236,12.0,2.4849066497880004,20.9,3.039749158970765,32.09,3.4685444551217657,9.6,2.2618,0.0059783085856214,-5.1196,0.0162113974712818,0.0169592542531467,0.1436112687096152,1.879940570313286e-05,-4.062183470934936,Estimated,Backcast_estimate
1,BA01,2017,Federacija Bosna i Hercegovina,Bosnia & Herzegovina,BA,1,5378.878098,8.590235099439756,12.4,2.517696472610991,20.6,3.0252910757955354,32.41,3.4784670171534557,10.2,2.3224,0.0062804754767322,-5.0703,0.0162113974712818,0.0169592542531467,0.1436112687096152,1.879940570313286e-05,-4.062183470934936,Estimated,Backcast_estimate
1,BA01,2018,Federacija Bosna i Hercegovina,Bosnia & Herzegovina,BA,1,6043.850748,8.706796628845499,12.7,2.5416019934645457,20.5,3.0204248861443626,32.73,3.4882920885130893,10.8,2.3795,0.0068084993826619,-4.9896,0.0162113974712818,0.0169592542531467,0.1436112687096152,1.879940570313286e-05,-4.062183470934936,Estimated,Backcast_estimate
1,BA01,2019,Federacija Bosna i Hercegovina,Bosnia & Herzegovina,BA,1,6061.808256,8.709763426632506,12.6,2.533696813957432,20.6,3.0252910757955354,33.05,3.498021566297695,11.48,2.4406,0.0063430739995706,-5.0604,0.0162113974712818,0.0169592542531467,0.1436112687096152,1.879940570313286e-05,-4.062183470934936,Estimated,Backcast_estimate
1,BA01,2020,Federacija Bosna i Hercegovina,Bosnia & Herzegovina,BA,1,6075.964765066836,8.712096064664424,12.1,2.4932054526026954,20.0,2.995732273553991,33.36,3.507357577490546,12.15,2.4973,0.007047697526375,-4.9551,0.0162113974712818,0.0169592542531467,0.1436112687096152,1.879940570313286e-05,-4.062183470934936,Estimated,Backcast_estimate
1,BA01,2021,Federacija Bosna i Hercegovina,Bosnia & Herzegovina,BA,1,6618.700652352998,8.797654353586775,13.2,2.580216829592325,20.2,3.005682604407159,33.68,3.516904189374126,12.6,2.5337,0.006911907318417,-4.9745,0.0162113974712818,0.0169592542531467,0.1436112687096152,1.879940570313286e-05,-4.062183470934936,Estimated,Backcast_estimate
1,BA01,2022,Federacija Bosna i Hercegovina,Bosnia & Herzegovina,BA,1,6968.761243330545,8.849192761033951,13.0,2.5649493574615367,20.4,3.0155349008501706,34.0,3.5263605246161616,13.05,2.5688,0.006911907318417,-4.9745,0.0162113974712818,0.0169592542531467,0.1436112687096152,1.879940570313286e-05,-4.062183470934936,Estimated,Backcast_estimate
2,BA02,2000,Repuplika Srpska,Bosnia & Herzegovina,BA,1,2616.3277077696166,7.869526975285523,12.9,2.5572273113676265,20.4,3.0155349008501706,22.7,3.122364924487357,4.86,1.581,0.0022791042928032,-6.084,0.0150391104423121,0.0168354355498338,0.1404599470211708,0.0,-4.132725136790377,Estimated,Backcast_estimate
2,BA02,2001,Repuplika Srpska,Bosnia & Herzegovina,BA,1,2669.059894127764,7.889481589815068,13.2,2.580216829592325,20.4,3.0155349008501706,23.06,3.138099514840913,5.08,1.6253,0.0022791042928032,-6.084,0.0150391104423121,0.0168354355498338,0.1404599470211708,0.0,-4.132725136790377,Estimated,Backcast_estimate
2,BA02,2002,Repuplika Srpska,Bosnia & Herzegovina,BA,1,2800.0790956176224,7.937402944199181,12.7,2.5416019934645457,20.6,3.0252910757955354,23.43,3.1540172525197043,5.29,1.6658,0.0023070726436932,-6.0718,0.0150391104423121,0.0168354355498338,0.1404599470211708,0.0,-4.132725136790377,Estimated,Backcast_estimate
2,BA02,2003,Repuplika Srpska,Bosnia & Herzegovina,BA,1,2414.026871,7.78905153291284,13.1,2.5726122302071057,20.8,3.0349529867072724,23.79,3.1692653243148663,5.51,1.7066,0.0020918570313355,-6.1697,0.0150391104423121,0.0168354355498338,0.1404599470211708,0.0,-4.132725136790377,Estimated,Backcast_estimate
2,BA02,2004,Repuplika Srpska,Bosnia & Herzegovina,BA,1,2928.22858,7.982152938974028,13.5,2.6026896854443837,21.0,3.044522437723423,24.15,3.184284380098582,5.72,1.744,0.0026678302104037,-5.9265,0.0150391104423121,0.0168354355498338,0.1404599470211708,0.0,-4.132725136790377,Estimated,Backcast_estimate
2,BA02,2005,Repuplika Srpska,Bosnia & Herzegovina,BA,1,3210.155782,8.074074745164577,13.8,2.624668592163159,20.9,3.039749158970765,24.52,3.1994891110680106,5.94,1.7817,0.0021244850613035,-6.1542,0.0150391104423121,0.0168354355498338,0.1404599470211708,0.0,-4.132725136790377,Estimated,Backcast_estimate
2,BA02,2006,Repuplika Srpska,Bosnia & Herzegovina,BA,1,3658.607169,8.20483779904798,14.2,2.653241964607215,20.9,3.039749158970765,24.88,3.2140642678709788,6.2,1.8245,0.0020062109725807,-6.2115,0.0150391104423121,0.0168354355498338,0.1404599470211708,0.0,-4.132725136790377,Estimated,Backcast_estimate
2,BA02,2007,Repuplika Srpska,Bosnia & Herzegovina,BA,1,4414.734858,8.392703056421562,14.4,2.667228206581955,20.9,3.039749158970765,25.25,3.228826155721369,6.46,1.8656,0.002238475506559,-6.102,0.0150391104423121,0.0168354355498338,0.1404599470211708,0.0,-4.132725136790377,Estimated,Backcast_estimate
2,BA02,2008,Repuplika Srpska,Bosnia & Herzegovina,BA,1,5329.418795,8.580997467124094,14.0,2.6390573296152584,20.9,3.039749158970765,25.61,3.242982900211434,6.72,1.9051,0.0022933929462891,-6.0777,0.0150391104423121,0.0168354355498338,0.1404599470211708,0.0,-4.132725136790377,Estimated,Backcast_estimate
2,BA02,2009,Repuplika Srpska,Bosnia & Herzegovina,BA,1,4799.929486,8.47635650637141,13.0,2.5649493574615367,20.8,3.0349529867072724,25.97,3.256942025674657,6.98,1.943,0.0018624368687227,-6.2859,0.0150391104423121,0.0168354355498338,0.1404599470211708,0.0,-4.132725136790377,Estimated,Backcast_estimate
2,BA02,2010,Repuplika Srpska,Bosnia & Herzegovina,BA,1,4513.065798,8.414731979379482,13.4,2.5952547069568657,20.7,3.0301337002713233,26.34,3.271088696315135,7.24,1.9796,0.0021999191795788,-6.1193,0.0150391104423121,0.0168354355498338,0.1404599470211708,0.0,-4.132725136790377,Estimated,Backcast_estimate
2,BA02,2011,Repuplika Srpska,Bosnia & Herzegovina,BA,1,4839.324621,8.484530448858207,13.7,2.617395832834079,20.5,3.0204248861443626,26.7,3.2846635654062037,7.95,2.0732,0.0023475118257377,-6.0544,0.0150391104423121,0.0168354355498338,0.1404599470211708,0.0,-4.132725136790377,Estimated,Backcast_estimate
2,BA02,2012,Repuplika Srpska,Bosnia & Herzegovina,BA,1,4337.702616,8.375100135786592,12.7,2.5416019934645457,20.4,3.0155349008501706,27.06,3.2980566227426418,8.66,2.1587,0.0029919582854933,-5.8118,0.0150391104423121,0.0168354355498338,0.1404599470211708,0.0,-4.132725136790377,Estimated,Backcast_estimate
2,BA02,2013,Repuplika Srpska,Bosnia & Herzegovina,BA,1,4481.956638,8.407814979615276,12.8,2.5494451709255714,20.4,3.0155349008501706,27.43,3.311637304949512,9.37,2.2375,0.0025439172253285,-5.9741,0.0150391104423121,0.0168354355498338,0.1404599470211708,0.0,-4.132725136790377,Estimated,Backcast_estimate
2,BA02,2014,Repuplika Srpska,Bosnia & Herzegovina,BA,1,4432.981661,8.396827697808908,12.4,2.517696472610991,20.4,3.0155349008501706,27.79,3.3246762437544124,10.09,2.3115,0.0028290270204243,-5.8678,0.0150391104423121,0.0168354355498338,0.1404599470211708,0.0,-4.132725136790377,Estimated,Backcast_estimate
2,BA02,2015,Repuplika Srpska,Bosnia & Herzegovina,BA,1,3758.206329,8.23169708240451,12.2,2.501435951739211,20.4,3.0155349008501706,28.15,3.3375473545856993,10.8,2.3795,0.0023522968850428,-6.0524,0.0150391104423121,0.0168354355498338,0.1404599470211708,0.0,-4.132725136790377,Estimated,Backcast_estimate
2,BA02,2016,Repuplika Srpska,Bosnia & Herzegovina,BA,1,4705.740461,8.456538417107721,11.9,2.4765384001174837,20.5,3.0204248861443626,28.52,3.3506055955460954,11.52,2.4441,0.0022963136986916,-6.0765,0.0150391104423121,0.0168354355498338,0.1404599470211708,0.0,-4.132725136790377,Estimated,Backcast_estimate
2,BA02,2017,Repuplika Srpska,Bosnia & Herzegovina,BA,1,5036.255896,8.524418207217208,12.3,2.509599262378372,20.7,3.0301337002713233,28.88,3.3631493140246254,12.24,2.5047,0.002522335954736,-5.9826,0.0150391104423121,0.0168354355498338,0.1404599470211708,0.0,-4.132725136790377,Estimated,Backcast_estimate
2,BA02,2018,Repuplika Srpska,Bosnia & Herzegovina,BA,1,5614.973973,8.63319223189911,12.6,2.533696813957432,20.8,3.0349529867072724,29.25,3.3758795736778655,12.96,2.5619,0.0028457436938054,-5.8619,0.0150391104423121,0.0168354355498338,0.1404599470211708,0.0,-4.132725136790377,Estimated,Backcast_estimate
2,BA02,2019,Repuplika Srpska,Bosnia & Herzegovina,BA,1,5636.667516,8.637048303904576,12.5,2.5257286443082556,21.0,3.044522437723423,29.61,3.3881121421135,13.77,2.6225,0.0025166070625679,-5.9848,0.0150391104423121,0.0168354355498338,0.1404599470211708,0.0,-4.132725136790377,Estimated,Backcast_estimate
2,BA02,2020,Repuplika Srpska,Bosnia & Herzegovina,BA,1,5650.050952174108,8.639419842183736,12.0,2.4849066497880004,20.3,3.0106208860477417,29.97,3.4001968813285717,14.58,2.6797,0.0029066024922223,-5.8408,0.0150391104423121,0.0168354355498338,0.1404599470211708,0.0,-4.132725136790377,Estimated,Backcast_estimate
2,BA02,2021,Repuplika Srpska,Bosnia & Herzegovina,BA,1,6154.251780198547,8.724898468304495,13.1,2.5726122302071057,20.7,3.0301337002713233,30.34,3.4124669739203863,15.12,2.716,0.0027389118761655,-5.9002,0.0150391104423121,0.0168354355498338,0.1404599470211708,0.0,-4.132725136790377,Estimated,Backcast_estimate
2,BA02,2022,Repuplika Srpska,Bosnia & Herzegovina,BA,1,6479.974439010795,8.77647184474144,12.9,2.5572273113676265,20.8,3.0349529867072724,30.7,3.4242626545931514,15.66,2.7511,0.0027389118761655,-5.9002,0.0150391104423121,0.0168354355498338,0.1404599470211708,0.0,-4.132725136790377,Estimated,Backcast_estimate
3,BA03,2000,Brčko,Bosnia & Herzegovina,BA,1,3302.251762628287,8.102359867069683,13.1,2.5726122302071057,21.4,3.0633909220278057,24.8,3.2108436531709366,4.77,1.5623,0.0168316414133807,-4.0845,0.0165457270488221,0.0104770286533344,0.0376281471417355,0.0020691418385715,-4.042944831716214,Estimated,Backcast_estimate
3,BA03,2001,Brčko,Bosnia & Herzegovina,BA,1,3368.3698116773485,8.122184170901376,13.4,2.5952547069568657,21.4,3.0633909220278057,25.14,3.2244602031621015,4.98,1.6054,0.0168316414133807,-4.0845,0.0165457270488221,0.0104770286533344,0.0376281471417355,0.0020691418385715,-4.042944831716214,Estimated,Backcast_estimate
3,BA03,2002,Brčko,Bosnia & Herzegovina,BA,1,3533.4621181986254,8.170033439314597,12.9,2.5572273113676265,21.4,3.0633909220278057,25.48,3.2378938307039626,5.19,1.6467,0.0179709062238468,-4.019,0.0165457270488221,0.0104770286533344,0.0376281471417355,0.0020691418385715,-4.042944831716214,Estimated,Backcast_estimate
3,BA03,2003,Brčko,Bosnia & Herzegovina,BA,1,3046.61583,8.02178668964525,13.3,2.5877640352277083,21.4,3.0633909220278057,25.82,3.2511493854184965,5.41,1.6882,0.0219287653168124,-3.82,0.0165457270488221,0.0104770286533344,0.0376281471417355,0.0020691418385715,-4.042944831716214,Estimated,Backcast_estimate
3,BA03,2004,Brčko,Bosnia & Herzegovina,BA,1,3852.073022,8.25636672964384,13.7,2.617395832834079,21.4,3.0633909220278057,26.16,3.264231526588998,5.62,1.7263,0.0201679173702797,-3.9037,0.0165457270488221,0.0104770286533344,0.0376281471417355,0.0020691418385715,-4.042944831716214,Estimated,Backcast_estimate
3,BA03,2005,Brčko,Bosnia & Herzegovina,BA,1,4053.163166,8.307252883898409,14.0,2.6390573296152584,21.4,3.0633909220278057,26.5,3.2771447329921766,5.83,1.763,0.0168472509707561,-4.0836,0.0165457270488221,0.0104770286533344,0.0376281471417355,0.0020691418385715,-4.042944831716214,Estimated,Backcast_estimate
3,BA03,2006,Brčko,Bosnia & Herzegovina,BA,1,4045.447455,8.305347442657796,14.4,2.667228206581955,21.4,3.0633909220278057,26.85,3.2902658209548736,6.08,1.805,0.0128010851884206,-4.3582,0.0165457270488221,0.0104770286533344,0.0376281471417355,0.0020691418385715,-4.042944831716214,Estimated,Backcast_estimate
3,BA03,2007,Brčko,Bosnia & Herzegovina,BA,1,5070.664291,8.53122711186823,14.6,2.681021528714291,21.3,3.0587070727153796,27.19,3.3028492586443794,6.34,1.8469,0.0189796116114909,-3.9644,0.0165457270488221,0.0104770286533344,0.0376281471417355,0.0020691418385715,-4.042944831716214,Estimated,Backcast_estimate
3,BA03,2008,Brčko,Bosnia & Herzegovina,BA,1,5752.575763,8.657402992270423,14.2,2.653241964607215,21.0,3.044522437723423,27.53,3.315276319154516,6.59,1.8856,0.0165400424578631,-4.102,0.0165457270488221,0.0104770286533344,0.0376281471417355,0.0020691418385715,-4.042944831716214,Estimated,Backcast_estimate
3,BA03,2009,Brčko,Bosnia & Herzegovina,BA,1,5341.386322,8.583240509122595,13.0,2.5649493574615367,20.9,3.039749158970765,27.87,3.327550841493857,6.85,1.9242,0.0214909914885213,-3.8401,0.0165457270488221,0.0104770286533344,0.0376281471417355,0.0020691418385715,-4.042944831716214,Estimated,Backcast_estimate
3,BA03,2010,Brčko,Bosnia & Herzegovina,BA,1,5046.942509,8.526537895151943,13.4,2.5952547069568657,20.6,3.0252910757955354,28.21,3.339676525013905,7.1,1.9601,0.0249127632014941,-3.6924,0.0165457270488221,0.0104770286533344,0.0376281471417355,0.0020691418385715,-4.042944831716214,Estimated,Backcast_estimate
3,BA03,2011,Brčko,Bosnia & Herzegovina,BA,1,5601.527039,8.630794525087012,13.7,2.617395832834079,20.6,3.0252910757955354,28.55,3.351656936102019,7.8,2.0541,0.0165034697174602,-4.1042,0.0165457270488221,0.0104770286533344,0.0376281471417355,0.0020691418385715,-4.042944831716214,Estimated,Backcast_estimate
3,BA03,2012,Brčko,Bosnia & Herzegovina,BA,1,5165.84885,8.54982471461373,12.7,2.5416019934645457,20.3,3.0106208860477417,28.89,3.363495514478144,8.5,2.1401,0.0167131252537162,-4.0916,0.0165457270488221,0.0104770286533344,0.0376281471417355,0.0020691418385715,-4.042944831716214,Estimated,Backcast_estimate
3,BA03,2013,Brčko,Bosnia & Herzegovina,BA,1,5448.78271,8.603147506746328,12.8,2.5494451709255714,20.3,3.0106208860477417,29.23,3.3751955791231545,9.2,2.2192,0.0191970599752989,-3.953,0.0165457270488221,0.0104770286533344,0.0376281471417355,0.0020691418385715,-4.042944831716214,Estimated,Backcast_estimate
3,BA03,2014,Brčko,Bosnia & Herzegovina,BA,1,5782.729227,8.66263103482443,12.4,2.517696472610991,20.3,3.0106208860477417,29.57,3.3867603338643857,9.9,2.2925,0.0214891175496013,-3.8402,0.0165457270488221,0.0104770286533344,0.0376281471417355,0.0020691418385715,-4.042944831716214,Estimated,Backcast_estimate
3,BA03,2015,Brčko,Bosnia & Herzegovina,BA,1,5199.874703,8.556389808702292,12.2,2.501435951739211,20.3,3.0106208860477417,29.91,3.398192872641857,10.6,2.3609,0.0152302038414036,-4.1845,0.0165457270488221,0.0104770286533344,0.0376281471417355,0.0020691418385715,-4.042944831716214,Estimated,Backcast_estimate
3,BA03,2016,Brčko,Bosnia & Herzegovina,BA,1,5010.932936,8.519377391513551,11.9,2.4765384001174837,20.3,3.0106208860477417,30.25,3.4094961844768505,11.31,2.4257,0.0151912522215862,-4.187,0.0165457270488221,0.0104770286533344,0.0376281471417355,0.0020691418385715,-4.042944831716214,Estimated,Backcast_estimate
3,BA03,2017,Brčko,Bosnia & Herzegovina,BA,1,5299.892458,8.575441808390954,12.3,2.509599262378372,20.3,3.0106208860477417,30.6,3.4210000089583352,12.01,2.4857,0.0205960116878031,-3.8827,0.0165457270488221,0.0104770286533344,0.0376281471417355,0.0020691418385715,-4.042944831716214,Estimated,Backcast_estimate
3,BA03,2018,Brčko,Bosnia & Herzegovina,BA,1,5721.716947,8.652024204892616,12.6,2.533696813957432,20.5,3.0204248861443626,30.94,3.43204984514492,12.72,2.5432,0.0214298692177321,-3.843,0.0165457270488221,0.0104770286533344,0.0376281471417355,0.0020691418385715,-4.042944831716214,Estimated,Backcast_estimate
3,BA03,2019,Brčko,Bosnia & Herzegovina,BA,1,6031.821603,8.704804334150971,12.5,2.5257286443082556,21.1,3.0492730404820207,31.28,3.4429789156771102,13.52,2.6042,0.0192576437629906,-3.9498,0.0165457270488221,0.0104770286533344,0.0376281471417355,0.0020691418385715,-4.042944831716214,Estimated,Backcast_estimate
3,BA03,2020,Brčko,Bosnia & Herzegovina,BA,1,6045.947982062968,8.707143571607878,12.0,2.4849066497880004,20.6,3.0252910757955354,31.62,3.453789831781326,14.31,2.661,0.0208743287317857,-3.8692,0.0165457270488221,0.0104770286533344,0.0376281471417355,0.0020691418385715,-4.042944831716214,Estimated,Backcast_estimate
3,BA03,2021,Brčko,Bosnia & Herzegovina,BA,1,6585.844443929845,8.792677843454493,13.1,2.5726122302071057,20.6,3.0252910757955354,31.96,3.464485120898074,14.84,2.6973,0.0164629213483146,-4.1066,0.0165457270488221,0.0104770286533344,0.0376281471417355,0.0020691418385715,-4.042944831716214,Estimated,Backcast_estimate
3,BA03,2022,Brčko,Bosnia & Herzegovina,BA,1,6934.282506096372,8.844232867569106,12.9,2.5572273113676265,20.5,3.0204248861443626,32.3,3.475067230228611,15.37,2.7324,0.0164629213483146,-4.1066,0.0165457270488221,0.0104770286533344,0.0376281471417355,0.0020691418385715,-4.042944831716214,Estimated,Backcast_estimate
4,HR021,2000,Bjelovarsko-bilogorska županija,Croatia,HR,3,5965.21,8.693699539276949,16.3445,2.793891449313662,1.5,0.4054651081081644,1.13,0.12221763272424911,16.4,2.7973,0.0,-9.2103,0.016597597653893,0.0144290046515602,0.0733934641302027,0.00115666615539,-4.039992883192478,Actual,Computed_from_abs
4,HR021,2001,Bjelovarsko-bilogorska županija,Croatia,HR,3,6258.52,8.741699014416882,18.428,2.9138712470736707,1.5,0.4054651081081644,1.14,0.131028262406404,16.4,2.7973,0.0,-9.2103,0.016597597653893,0.0144290046515602,0.0733934641302027,0.00115666615539,-4.039992883192478,Actual,Computed_from_abs
4,HR021,2002,Bjelovarsko-bilogorska županija,Croatia,HR,3,6747.56,8.816936237034914,18.5722,2.9216658389991097,1.5,0.4054651081081644,1.15,0.13976194237515863,16.4,2.7973,0.0,-9.2103,0.016597597653893,0.0144290046515602,0.0733934641302027,0.00115666615539,-4.039992883192478,Actual,Computed_from_abs
4,HR021,2003,Bjelovarsko-bilogorska županija,Croatia,HR,3,6773.84,8.8208234133763,19.2462,2.9573136386499335,1.6,0.47000362924573563,1.15,0.13976194237515863,16.4,2.7973,0.0,-9.2103,0.016597597653893,0.0144290046515602,0.0733934641302027,0.00115666615539,-4.039992883192478,Actual,Computed_from_abs
4,HR021,2004,Bjelovarsko-bilogorska županija,Croatia,HR,3,6965.69,8.848751948069502,19.8647,2.9889442872144447,1.5,0.4054651081081644,1.15,0.13976194237515863,16.4,2.7973,0.0,-9.2103,0.016597597653893,0.0144290046515602,0.0733934641302027,0.00115666615539,-4.039992883192478,Actual,Computed_from_abs
4,HR021,2005,Bjelovarsko-bilogorska županija,Croatia,HR,3,6873.06,8.83536470089581,19.549,2.9729241342279824,1.5,0.4054651081081644,1.16,0.14842000511827322,16.4,2.7973,0.0,-9.2103,0.016597597653893,0.0144290046515602,0.0733934641302027,0.00115666615539,-4.039992883192478,Actual,Computed_from_abs
4,HR021,2006,Bjelovarsko-bilogorska županija,Croatia,HR,3,7623.78,8.939027588674247,22.4997,3.1135019757881515,1.5,0.4054651081081644,1.16,0.14842000511827322,16.4,2.7973,0.0,-9.2103,0.016597597653893,0.0144290046515602,0.0733934641302027,0.00115666615539,-4.039992883192478,Actual,Computed_from_abs
4,HR021,2007,Bjelovarsko-bilogorska županija,Croatia,HR,3,7413.27,8.911026916494448,22.9429,3.133008520450622,1.5,0.4054651081081644,1.17,0.1570037488096647,16.4,2.7973,0.0,-9.2103,0.016597597653893,0.0144290046515602,0.0733934641302027,0.00115666615539,-4.039992883192478,Actual,Computed_from_abs
4,HR021,2008,Bjelovarsko-bilogorska županija,Croatia,HR,3,8266.41,9.019955594615856,21.3981,3.063302133039451,1.5,0.4054651081081644,1.2,0.1823215567939546,16.4,2.7973,0.0,-9.2103,0.016597597653893,0.0144290046515602,0.0733934641302027,0.00115666615539,-4.039992883192478,Actual,Computed_from_abs
4,HR021,2009,Bjelovarsko-bilogorska županija,Croatia,HR,3,7860.48,8.969602952260924,22.6804,3.1215011153883303,1.6,0.47000362924573563,1.17,0.1570037488096647,16.4,2.7973,0.0,-9.2103,0.016597597653893,0.0144290046515602,0.0733934641302027,0.00115666615539,-4.039992883192478,Actual,Computed_from_abs
4,HR021,2010,Bjelovarsko-bilogorska županija,Croatia,HR,3,7108.42,8.869035275880048,22.5209,3.1144437669489524,2.2,0.7884573603642703,1.28,0.2468600779315258,16.4,2.7973,0.0,-9.2103,0.016597597653893,0.0144290046515602,0.0733934641302027,0.00115666615539,-4.039992883192478,Actual,Computed_from_abs
4,HR021,2011,Bjelovarsko-bilogorska županija,Croatia,HR,3,7081.14,8.865190190675081,22.0251,3.0921827121070553,2.1,0.7419373447293773,1.17,0.1570037488096647,16.4,2.7973,0.0,-9.2103,0.016597597653893,0.0144290046515602,0.0733934641302027,0.00115666615539,-4.039992883192478,Actual,Computed_from_abs
